SequenceID,logFC,logCPM,LR,PValue,FDR,2-fold threshold?,Significant
1000,-1.299647831,6.937712103,20.6550114,5.49931E-06,9.5312E-05,Down,False
1001,-0.120163587,7.315309627,0.228509146,0.632631484,0.753101141,Not Sig,False
1002,-0.377526472,8.673268595,2.104351849,0.146880569,0.277549694,Not Sig,False
1003,-0.940066634,7.868423853,9.937955089,0.001619053,0.009711468,Not Sig,False
1004,-0.774420106,7.410497561,9.398868439,0.002171194,0.012236986,Not Sig,False
1005,-1.210297235,7.41020521,11.22019848,0.000809118,0.005779175,Down,False
1006,-0.96297828,7.238149471,11.20321037,0.000816559,0.005801914,Not Sig,False
1007,-0.893947685,8.176153072,11.75218544,0.000607718,0.004642369,Not Sig,False
1008,-0.719766661,7.362424601,9.022888563,0.002666197,0.014208505,Not Sig,False
1009,-0.438229969,8.08471794,2.909226768,0.088074092,0.192348262,Not Sig,False
1010,-0.845614334,8.060399847,11.95420164,0.000545243,0.004260594,Not Sig,False
1011,-0.540608503,8.291934719,4.843370038,0.027752609,0.08171678,Not Sig,False
1012,-0.367669747,9.063630874,2.276973531,0.131307883,0.256811687,Not Sig,False
1013,-0.771287834,8.142771499,9.621384338,0.001923247,0.011134244,Not Sig,False
1014,-0.638440913,8.323692581,7.274497606,0.006994045,0.02953448,Not Sig,False
1015,-1.022794353,4.539514652,9.710507965,0.001832174,0.01071625,Down,False
1016,-0.682165695,6.161723167,8.129541682,0.004354975,0.020550417,Not Sig,False
1017,-0.723022178,6.597803581,8.968821692,0.002746257,0.014506195,Not Sig,False
1018,-0.142444533,6.123162303,0.319443194,0.571942457,0.704868132,Not Sig,False
1019,-0.711991989,4.600033075,5.708861822,0.01687948,0.056798408,Not Sig,False
1020,-0.333806722,7.386154,2.076139775,0.149618136,0.281396075,Not Sig,False
1021,-0.976116356,7.049913603,12.32015342,0.000448094,0.00366544,Not Sig,False
1022,-0.25029098,7.746505626,0.649259229,0.420377649,0.574729795,Not Sig,False
1023,-0.77911586,5.525482487,9.349725531,0.002230189,0.012492065,Not Sig,False
1024,-0.320831147,4.635719782,1.214827612,0.270378129,0.425474456,Not Sig,False
1025,-0.926447339,7.074252478,15.23432257,9.49618E-05,0.001080249,Not Sig,False
1026,-0.926625745,7.749817028,14.35540589,0.000151345,0.001541967,Not Sig,False
1027,0.090802402,7.609550821,0.149318801,0.699187188,0.806726837,Not Sig,False
1028,-0.601854523,8.011363183,6.057768064,0.013845256,0.048917659,Not Sig,False
1029,1.17953217,10.39941335,24.3218402,8.15096E-07,1.80914E-05,Up,False
1030,-0.721192389,7.239751937,6.45463226,0.011066345,0.041341048,Not Sig,False
1031,-0.768870068,8.537450005,9.304755531,0.002285598,0.012734313,Not Sig,False
1032,-1.165788758,7.466658852,18.27433315,1.91267E-05,0.000273801,Down,False
1033,-0.986900089,6.487020153,13.96927874,0.000185822,0.001816633,Not Sig,False
1034,0.148710989,8.899155805,0.276834162,0.598783767,0.729225145,Not Sig,False
1035,-1.057248726,7.033960832,15.98326461,6.39049E-05,0.000770704,Down,False
1036,-0.846489731,8.664453942,8.499440819,0.003552556,0.017708207,Not Sig,False
1037,-0.601356869,7.505620537,4.253554102,0.039168278,0.106418959,Not Sig,False
1038,-1.203039375,7.424041597,12.64737894,0.000376093,0.003227575,Down,False
1039,-0.172563437,7.436545249,0.395702303,0.529317155,0.669228053,Not Sig,False
1040,-0.328092709,7.808139473,0.858046238,0.354286016,0.508151343,Not Sig,False
1041,-0.479646797,8.967415538,1.790477634,0.180867979,0.320616454,Not Sig,False
1042,-0.450644754,7.22421066,2.897897226,0.088695186,0.193134001,Not Sig,False
1043,-1.08114332,8.923770722,15.96222211,6.46192E-05,0.000775203,Down,False
1044,-0.284733943,7.277351423,1.404893657,0.235905928,0.387340481,Not Sig,False
1045,-1.13059463,7.663342215,20.36870993,6.38656E-06,0.000107045,Down,False
1046,-0.909972353,8.116942314,11.67830524,0.000632331,0.004787449,Not Sig,False
1047,-0.950219242,8.653334633,9.157947033,0.002476402,0.013456304,Not Sig,False
1048,-0.628861845,7.525434589,6.795618616,0.009138185,0.036013647,Not Sig,False
1049,-1.118633474,8.154088542,15.05003109,0.000104699,0.001158143,Down,False
1050,-0.919969824,7.046174325,11.13518129,0.000847057,0.005957416,Not Sig,False
1051,-0.81103863,7.184833621,7.401014852,0.006518709,0.028112964,Not Sig,False
1052,-1.091129058,7.911451205,14.8609407,0.000115735,0.001243875,Down,False
1053,-0.933118902,7.96027706,10.7125933,0.001064088,0.007066953,Not Sig,False
1054,-0.893296636,5.650999127,5.489891684,0.019126728,0.061679851,Not Sig,False
1055,-0.836064066,8.526961986,11.36299883,0.000749218,0.00545424,Not Sig,False
1056,-1.035972066,6.041633043,12.04214281,0.000520111,0.004113761,Down,False
1057,-0.137655757,8.28058338,0.16553233,0.68411328,0.793590039,Not Sig,False
1059,-0.926222518,7.584554434,9.536094136,0.0020147,0.011507266,Not Sig,False
1060,-0.877671612,8.890555855,9.213191932,0.002402774,0.013171763,Not Sig,False
1061,-0.566232795,7.966672828,5.060300947,0.024479987,0.074467245,Not Sig,False
1062,-0.960884985,7.727537384,13.40870935,0.000250459,0.00234105,Not Sig,False
1063,-0.861417555,6.960540699,11.87132833,0.000570047,0.004419002,Not Sig,False
1064,-1.0604531,8.517752035,14.81299135,0.000118715,0.001266893,Down,False
1065,-1.177107326,8.889326537,15.85206002,6.84919E-05,0.00081025,Down,False
1066,-0.621954701,7.785262447,3.557350026,0.059282308,0.144370854,Not Sig,False
1067,0.145525076,8.742766038,0.32041024,0.57136121,0.704553564,Not Sig,False
1068,-0.992465779,8.430312791,12.08799851,0.000507474,0.004044362,Not Sig,False
1069,-0.814634162,8.273337072,9.192796885,0.002429693,0.013255349,Not Sig,False
1070,-0.636249965,8.446247564,5.339154071,0.020851589,0.065748602,Not Sig,False
1071,-0.376372846,8.282433339,2.392874281,0.121889336,0.24363565,Not Sig,False
1072,-0.10518295,3.289481068,0.097730091,0.754570808,0.846361396,Not Sig,False
1073,-0.705442322,5.686118693,5.668112871,0.017276031,0.057781771,Not Sig,False
1074,-0.241478522,8.294646137,0.687578856,0.406989125,0.561950131,Not Sig,False
1075,-0.869742239,7.609463567,11.25126607,0.000795687,0.005695182,Not Sig,False
1076,-1.376119282,8.522403519,20.76377102,5.19566E-06,9.07775E-05,Down,False
1077,-0.809674333,8.126570742,9.945276867,0.001612626,0.009689978,Not Sig,False
1078,-0.222920616,5.715884237,0.651777188,0.419478004,0.574267304,Not Sig,False
1079,-0.66476545,8.761442182,8.071928414,0.004495625,0.021024837,Not Sig,False
1080,-0.672938186,4.108380052,3.67916483,0.055096442,0.136967221,Not Sig,False
1081,-0.673734422,8.081964773,5.385860317,0.020300576,0.064428563,Not Sig,False
1082,1.0929066,7.421458315,3.666674328,0.055510843,0.137526784,Not Sig,False
1083,-1.00446994,8.064231506,12.77209284,0.000351829,0.003073542,Down,False
1084,0.046689669,8.176307016,0.022583215,0.880545978,0.927870402,Not Sig,False
1085,-0.459093178,8.64879522,3.409387331,0.064826511,0.154019472,Not Sig,False
1086,-1.224537909,7.696994791,21.50320653,3.53238E-06,6.59441E-05,Down,False
1087,-0.854618031,9.355324392,8.996742329,0.002704613,0.014352985,Not Sig,False
1088,-0.816838142,7.225121372,9.647715229,0.001895872,0.011013193,Not Sig,False
1089,-0.552839592,8.471786141,4.593611302,0.032091331,0.091718039,Not Sig,False
1090,-0.439130729,5.858835537,3.196739478,0.073785236,0.16975719,Not Sig,False
1091,-0.334949815,8.316520649,1.763099964,0.184238323,0.325233144,Not Sig,False
1092,-0.912928499,8.59033819,13.23322409,0.00027503,0.002532866,Not Sig,False
1093,-0.485972791,9.250722647,4.481986774,0.03425388,0.096448733,Not Sig,False
1094,0.430575717,6.485156,2.353184942,0.125027332,0.247799954,Not Sig,False
1095,0.538858943,6.21646758,1.829987149,0.176129063,0.314585436,Not Sig,False
1096,0.046765709,7.990480925,0.039364286,0.842728715,0.904190262,Not Sig,False
1097,-0.361135278,8.779331165,1.059284602,0.303378407,0.457991823,Not Sig,False
1098,-1.226069546,6.911759558,21.25628634,4.0179E-06,7.32032E-05,Down,False
1099,-0.28487816,8.062900799,1.455662649,0.227621502,0.378850247,Not Sig,False
1100,-0.40476815,7.055216545,2.895246817,0.088841168,0.193221742,Not Sig,False
1101,-0.629314435,7.608919482,5.580793468,0.018158494,0.059773902,Not Sig,False
1102,0.350263883,8.934429581,0.586798048,0.443659971,0.595899943,Not Sig,False
1103,-0.440475271,6.809762454,3.677665496,0.055146012,0.137040454,Not Sig,False
1104,-0.8746605,8.083384254,10.50725783,0.001189066,0.007738581,Not Sig,False
1105,-0.675333696,8.702148933,7.841770412,0.005105258,0.023237963,Not Sig,False
1106,-0.411435376,6.431416532,2.772924647,0.095870848,0.20357244,Not Sig,False
1107,-0.649987596,6.232943065,3.6353187,0.056565774,0.139354697,Not Sig,False
1108,-0.794763138,6.788701465,8.821512714,0.002976998,0.015436673,Not Sig,False
1109,-0.198558466,5.161671185,0.594601897,0.440645091,0.593155995,Not Sig,False
1110,-0.313770546,7.824619584,1.331998821,0.248449937,0.400505765,Not Sig,False
1111,-0.354520431,7.946697705,1.737652671,0.187436524,0.329353966,Not Sig,False
1112,-1.033552292,7.737829958,12.1902236,0.000480406,0.003869371,Down,False
1113,-0.872040359,8.832286088,10.64809171,0.001101845,0.007289295,Not Sig,False
1114,0.04336563,3.93542153,0.016388115,0.898136253,0.938491094,Not Sig,False
1115,-0.947918902,6.341717965,14.09286681,0.000174002,0.00173341,Not Sig,False
1116,0.285881015,3.791709032,0.847475691,0.357267435,0.511003422,Not Sig,False
1117,-0.805465486,6.940761444,11.57472744,0.000668542,0.004973196,Not Sig,False
1118,-1.298890984,7.500032228,20.92907558,4.76605E-06,8.47934E-05,Down,False
1119,-0.579516996,8.942533342,5.537989484,0.018607949,0.060638242,Not Sig,False
1120,-0.159957529,10.77470863,0.444923053,0.504755828,0.648610616,Not Sig,False
1121,0.019753948,7.220074238,0.007531139,0.930844687,0.95787892,Not Sig,False
1122,-0.865380982,8.39206108,6.667824728,0.009816893,0.037899327,Not Sig,False
1123,-0.451813366,7.62646527,1.689763592,0.193632136,0.337358572,Not Sig,False
1124,-1.421676616,6.236954111,27.31466815,1.72895E-07,4.63821E-06,Down,False
1125,-0.927838039,7.487670054,12.61367433,0.000382935,0.003257577,Not Sig,False
1126,-0.559216086,7.670380398,4.913040045,0.026654689,0.079139454,Not Sig,False
1127,-0.081648957,8.249634743,0.107828951,0.742629512,0.836994152,Not Sig,False
1128,-0.397456107,10.09290841,2.355322099,0.124856094,0.247676688,Not Sig,False
1129,-0.316487793,7.968659265,1.851610043,0.173596253,0.310958167,Not Sig,False
1130,-0.54260622,5.899903542,4.901537217,0.0268328,0.079460537,Not Sig,False
1131,-0.434433208,9.332209663,2.285904952,0.130553974,0.255750209,Not Sig,False
1132,0.036967923,6.314668521,0.016892316,0.896589811,0.937842406,Not Sig,False
1133,-0.396432434,7.808020494,2.017155394,0.155530268,0.28900552,Not Sig,False
1134,0.16432476,8.300719136,0.303588867,0.581641222,0.713722904,Not Sig,False
1135,-1.068529406,7.011339329,12.28452499,0.00045673,0.003718227,Down,False
1136,-0.567928353,8.281543591,3.91677244,0.047806579,0.122817969,Not Sig,False
1137,0.033547763,8.620307108,0.016047798,0.899193752,0.939020111,Not Sig,False
1138,-0.289775179,6.09027755,1.516199227,0.218195571,0.36810711,Not Sig,False
1139,-0.696983597,8.294880553,6.693014188,0.009679142,0.03751631,Not Sig,False
1140,0.156164247,7.402181121,0.488220515,0.484722168,0.63273886,Not Sig,False
1141,-0.484936471,9.695495972,2.790091355,0.09484882,0.202031841,Not Sig,False
1142,-0.584584629,8.911710068,5.970116471,0.01455032,0.05084404,Not Sig,False
1143,0.001113785,5.149375117,1.49712E-05,0.996912777,0.99803676,Not Sig,False
1144,0.397123319,3.885045453,1.097174738,0.294886968,0.450327163,Not Sig,False
1145,-0.165305959,5.073909774,0.350674119,0.553731775,0.690164316,Not Sig,False
1146,-0.584858732,5.500337814,5.492887754,0.01909398,0.061632582,Not Sig,False
1147,-0.418399184,8.231681749,3.283431849,0.069982451,0.16290265,Not Sig,False
1148,-0.517557127,7.431616711,4.418641688,0.035548323,0.099191759,Not Sig,False
1149,-0.930637251,5.429156518,9.987909731,0.001575714,0.009535447,Not Sig,False
1150,-1.269879852,7.925907131,22.35747556,2.2633E-06,4.43165E-05,Down,False
1151,-0.541604346,4.693790301,3.668464098,0.055451261,0.137498141,Not Sig,False
1152,-1.173894572,6.629729032,16.57807201,4.66877E-05,0.000596867,Down,False
1153,-0.554401857,6.302087639,4.480399851,0.034285699,0.096498452,Not Sig,False
1154,-0.762813514,8.793377275,8.294178951,0.003977236,0.019211353,Not Sig,False
1155,0.336307389,3.637369008,0.92273385,0.336758175,0.489895432,Not Sig,False
1156,-0.522040632,6.276884838,5.277558499,0.021602019,0.067738683,Not Sig,False
1157,-0.080338157,9.495200102,0.080844813,0.776155794,0.859675809,Not Sig,False
1158,-0.917642251,8.506699923,9.757768417,0.001785665,0.010498295,Not Sig,False
1159,-0.880475175,7.427858095,11.1427544,0.000843605,0.005954301,Not Sig,False
1160,-0.503100885,6.702165635,3.902931001,0.048201945,0.123372733,Not Sig,False
1161,0.443702653,6.361777786,1.625844994,0.202278709,0.347515243,Not Sig,False
1162,0.137687905,3.975901268,0.198072676,0.656281045,0.770485706,Not Sig,False
1163,-0.828403331,8.234493802,8.715661579,0.003154879,0.016173304,Not Sig,False
1164,-0.464814268,8.062554761,3.479302165,0.06214094,0.149780107,Not Sig,False
1165,-1.031350918,7.527398943,14.90844801,0.000112856,0.001222582,Down,False
1167,-0.583055739,8.458290055,5.045301529,0.024692809,0.07498075,Not Sig,False
1168,0.388236828,5.302287014,1.78005932,0.182142042,0.32238114,Not Sig,False
1169,-0.072665508,6.460860708,0.07466239,0.784665509,0.865864094,Not Sig,False
1170,-0.833558988,9.569364504,12.2105022,0.000475212,0.003849629,Not Sig,False
1171,0.459932475,6.545085578,2.642294229,0.104053184,0.216362037,Not Sig,False
1172,-0.300413692,6.186662648,1.365870134,0.242522721,0.394728049,Not Sig,False
1173,-0.628084365,9.014172796,5.868769259,0.015411823,0.053118949,Not Sig,False
1174,-0.619224018,8.252928983,5.823605582,0.015812498,0.054232057,Not Sig,False
1175,-0.491766723,5.220233791,3.283023867,0.069999847,0.16290265,Not Sig,False
1176,-0.087718367,7.040258503,0.066641281,0.796291356,0.873599952,Not Sig,False
1177,-0.411195001,8.889941363,2.008299889,0.156440545,0.28990641,Not Sig,False
1178,-0.458957385,5.605635157,2.899039645,0.088632343,0.193075699,Not Sig,False
1179,-0.239159594,4.729037353,0.653156585,0.418986374,0.57386395,Not Sig,False
1180,-0.497768892,6.945770168,4.150012211,0.041634224,0.111253176,Not Sig,False
1181,-0.963409545,6.180921211,16.45616846,4.97879E-05,0.000625932,Not Sig,False
1182,-0.654916532,7.334293609,6.555965625,0.01045331,0.039702207,Not Sig,False
1183,-0.658981746,8.911283701,7.565470177,0.005949713,0.026240353,Not Sig,False
1184,0.10886587,7.499980952,0.227533372,0.633358858,0.753703678,Not Sig,False
1185,-0.295938429,5.315853257,1.284026746,0.25715167,0.410550956,Not Sig,False
1186,-0.549238988,7.174925317,4.592418801,0.032113664,0.091718039,Not Sig,False
1187,-0.484036334,9.113783531,3.90336319,0.048189548,0.123372733,Not Sig,False
1188,0.228390831,6.202504246,0.661449547,0.416048665,0.571315584,Not Sig,False
1189,0.4201355,12.41602823,2.677032664,0.101805267,0.213059171,Not Sig,False
1190,-0.324941609,4.872447327,1.076394833,0.299505459,0.454224393,Not Sig,False
1191,-0.390649935,7.863080356,2.053607258,0.151846046,0.284296702,Not Sig,False
1192,-0.997424144,6.858064683,16.18048129,5.75844E-05,0.000712124,Not Sig,False
1193,-0.459737358,8.771872128,1.119621412,0.289999988,0.445259108,Not Sig,False
1194,-0.32113266,6.00414566,1.289197235,0.256195943,0.409504845,Not Sig,False
1195,-1.150715708,7.317371059,12.76967165,0.000352285,0.003073582,Down,False
1196,-0.934196745,8.199974907,12.20860731,0.000475695,0.003849629,Not Sig,False
1197,-0.530276072,8.533112778,4.713831948,0.029920886,0.086701053,Not Sig,False
1198,-1.000534828,7.209220416,7.123904726,0.007606287,0.031427065,Down,False
1199,-0.692280167,8.638489158,7.084123582,0.007776984,0.031980913,Not Sig,False
1200,-0.809704516,7.484030565,12.44000764,0.000420234,0.003479313,Not Sig,False
1201,-0.825059255,8.533471078,9.033011062,0.002651474,0.014148115,Not Sig,False
1202,-0.961205912,6.186120264,11.38467722,0.000740524,0.005396719,Not Sig,False
1203,-0.391514432,7.765455326,2.215694487,0.136613573,0.264249275,Not Sig,False
1204,-0.273624505,7.954383373,1.003832536,0.31638492,0.470880827,Not Sig,False
1205,-1.074642596,6.448682744,4.232762589,0.039650852,0.107385099,Not Sig,False
1206,-0.547567266,8.68638219,4.077029669,0.043470012,0.114541632,Not Sig,False
1207,-1.033976882,6.35815342,14.39342468,0.000148319,0.00152206,Down,False
1208,-0.414681562,8.817937719,2.338214971,0.126234131,0.249251569,Not Sig,False
1209,-0.954727289,6.472038637,10.24892408,0.001367643,0.008604915,Not Sig,False
1210,-0.627408895,6.852263489,5.378281838,0.020388948,0.064558687,Not Sig,False
1211,-0.757937959,5.318462092,6.028263891,0.014078574,0.049628247,Not Sig,False
1212,-0.79813543,6.755798379,7.686984908,0.005562047,0.024787305,Not Sig,False
1213,-0.662851681,4.654004093,4.222503591,0.03989126,0.107797785,Not Sig,False
1214,-0.536454911,6.82062821,3.396466147,0.065336254,0.154691186,Not Sig,False
1215,-0.957285369,7.300399401,14.11128171,0.000172307,0.001721556,Not Sig,False
1216,-0.173252008,8.394938843,0.435945098,0.509086105,0.652419169,Not Sig,False
1217,-0.846540854,6.421669083,7.101227531,0.007703118,0.031753808,Not Sig,False
1218,-0.883243302,6.583427074,14.16436135,0.000167514,0.001678584,Not Sig,False
1219,-0.13485703,8.971006447,0.207635478,0.648627038,0.764950978,Not Sig,False
1220,-0.743481483,8.203667282,7.508983471,0.006139201,0.026867383,Not Sig,False
1221,-0.94021169,8.765667164,10.02628559,0.001543219,0.009388198,Not Sig,False
1222,-0.214450783,6.30392201,0.833581326,0.361238991,0.515601694,Not Sig,False
1223,-0.572269024,8.011510406,4.386360332,0.036227572,0.100674827,Not Sig,False
1224,-0.328612465,5.70671831,1.635617281,0.200927857,0.346000105,Not Sig,False
1225,-0.893542775,9.057138489,10.72810543,0.001055204,0.007028506,Not Sig,False
1226,0.106048121,8.291791544,0.08039673,0.776760494,0.860065974,Not Sig,False
